#Name       #Center of gravity
Sclera:1_2629;0.5127220549686498,-0.3199617637760685,1.0069481256535624
Sclera:1_2630;-0.5279303758207715,-0.24202594339879657,1.0156778056454803
Sclera:1_2631;-0.4503671844937559,-0.25052900787908516,1.049182122586861
Sclera:1_2632;-0.3583641984922412,-0.25623012210848467,1.0829747729755204
Sclera:1_2633;-0.2792324837000974,-0.2802683914392835,1.0946196976410367
Sclera:1_2634;0.27923250363351343,-0.2802683759730035,1.0946196968399873
Sclera:1_2635;0.35836414083236195,-0.2562301379926521,1.0829747989101712
Sclera:1_2636;0.45036694446590325,-0.25052908355734116,1.0491820801844662
Sclera:1_2637;0.5279303468612129,-0.24202596104546584,1.015677809359902
Sclera:1_2638;-0.6046797132940795,-0.12134185049172512,1.0030030882134666
Sclera:1_2639;-0.5425492817426338,-0.1479621929329101,1.0251895467689334
Sclera:1_2640;-0.45123768780560575,-0.15088206505773144,1.0691280149616542
Sclera:1_2641;-0.37776631790417803,-0.16145332040167681,1.0920657637630107
Sclera:1_2642;0.37776633499972295,-0.16145330476276123,1.0920657483602159
Sclera:1_2643;0.4512378345557873,-0.15088202853899985,1.069127998400844
Sclera:1_2644;0.5425493726808045,-0.14796214977623431,1.0251895549523844
Sclera:1_2645;0.604679713997101,-0.1213418460897796,1.0030030883118337
Sclera:1_2646;-0.6079982806624692,-0.044424182946785046,1.005156605369144
Sclera:1_2647;-0.5478553637613233,-0.04970958917413573,1.031631614237208
Sclera:1_2648;-0.45463134413969714,-0.05070527515867081,1.0771383406860542
Sclera:1_2649;-0.3888714546725408,-0.05718366352568785,1.0958580824480308
Sclera:1_2650;0.38887145469175916,-0.057183663485985435,1.0958580824524453
Sclera:1_2651;0.45463134413017964,-0.05070527516740017,1.077138340683695
Sclera:1_2652;0.5478553637627313,-0.049709589171274896,1.031631614235134
Sclera:1_2653;0.6079982806598518,-0.044424182938372775,1.0051566053702405
Sclera:1_2654;-0.6079982806598518,0.04442418293837267,1.0051566053702405
Sclera:1_2655;-0.547855363762731,0.04970958917127503,1.031631614235134
Sclera:1_2656;-0.4546313441301795,0.050705275167400185,1.0771383406836952
Sclera:1_2657;-0.3888714546917591,0.05718366348598541,1.0958580824524453
Sclera:1_2658;0.3888714546725408,0.05718366352568744,1.0958580824480308
Sclera:1_2659;0.45463134413969697,0.050705275158670814,1.0771383406860542
Sclera:1_2660;0.5478553637613234,0.0497095891741357,1.031631614237208
Sclera:1_2661;0.6079982806624693,0.04442418294678511,1.005156605369144
Sclera:1_2662;-0.6046797139971006,0.12134184608977987,1.003003088311834
Sclera:1_2663;-0.5425493726808043,0.14796214977623437,1.0251895549523842
Sclera:1_2664;-0.45123783455578703,0.1508820285390004,1.0691279984008437
Sclera:1_2665;-0.37776633499972334,0.16145330476276096,1.0920657483602159
Sclera:1_2666;0.3777663179041782,0.16145332040167668,1.0920657637630107
Sclera:1_2667;0.45123768780560564,0.15088206505773163,1.069128014961654
Sclera:1_2668;0.5425492817426337,0.14796219293291027,1.0251895467689336
Sclera:1_2669;0.6046797132940797,0.12134185049172551,1.0030030882134666
Sclera:1_2670;-0.5279303468612129,0.24202596104546592,1.0156778093599017
Sclera:1_2671;-0.4503669444659033,0.25052908355734094,1.0491820801844662
Sclera:1_2672;-0.3583641408323619,0.25623013799265226,1.0829747989101715
Sclera:1_2673;-0.2792325036335115,0.280268375973004,1.0946196968399868
Sclera:1_2674;0.27923248370009907,0.28026839143928284,1.094619697641037
Sclera:1_2675;0.35836419849224094,0.2562301221084842,1.0829747729755201
Sclera:1_2676;0.4503671844937559,0.2505290078790853,1.049182122586861
Sclera:1_2677;0.5279303758207713,0.24202594339879657,1.0156778056454803
Sclera:1_2678;-0.5127220549686498,0.3199617637760685,1.0069481256535624
Sclera:1_2679;-0.4434596801532284,0.34518022279567556,1.0243844430213096
Sclera:1_2680;-0.35037752018780277,0.350819947567705,1.0584173273004684
Sclera:1_2681;-0.2554782828725006,0.3584760197454287,1.0823481901821366
Sclera:1_2682;-0.1597606627935785,0.3762429966573955,1.0911746541708407
Sclera:1_2683;-0.055359652096167306,0.3863919572013077,1.0947461946095687
Sclera:1_2684;0.055359652025267214,0.38639195723866504,1.094746194618533
Sclera:1_2685;0.15976067936260963,0.3762429881097098,1.09117462861531
Sclera:1_2686;0.25547822581552326,0.35847599703733724,1.082348208467784
Sclera:1_2687;0.35037743119608633,0.3508200364763596,1.0584173360947418
Sclera:1_2688;0.44345967387507346,0.34518021799913123,1.0243844393417905
Sclera:1_2689;0.5127220557503703,0.3199617613564966,1.0069481258740312
Sclera:1_2690;-0.4212413477855911,0.4212415722080041,1.0096278565521115
Sclera:1_2691;-0.3446113164953459,0.4433114624138275,1.0240529136507721
Sclera:1_2692;-0.2501412000733327,0.4508422290724816,1.047429441667984
Sclera:1_2693;-0.15060110219797546,0.4516685003587172,1.066877020760287
Sclera:1_2694;-0.050536026488321895,0.4545492687291389,1.074807421020174
Sclera:1_2695;0.050536026495935464,0.4545492687206997,1.0748074210177738
Sclera:1_2696;0.15060107207961812,0.4516686286655435,1.0668770060804302
Sclera:1_2697;0.2501412681983978,0.45084201755730596,1.0474294179613162
Sclera:1_2698;0.34461132090736396,0.4433114658489865,1.024052916266157
Sclera:1_2699;0.4212413477685376,0.42124157223484276,1.0096278565540184
Sclera:1_2700;-0.31996176135649673,0.5127220557503703,1.0069481258740312
Sclera:1_2701;-0.24119392614911667,0.5271563551431722,1.015222013461719
Sclera:1_2702;-0.14753843987369808,0.5408709875880033,1.0239897504391051
Sclera:1_2703;-0.04953721592267938,0.5462580733718401,1.0298501861937936
Sclera:1_2704;0.04953721591415072,0.5462580733754028,1.0298501861944567
Sclera:1_2705;0.14753840380045724,0.5408710551665307,1.0239897520080683
Sclera:1_2706;0.2411939441692952,0.527156328764166,1.015222017656733
Sclera:1_2707;0.31996176377606833,0.5127220549686499,1.0069481256535626
Sclera:1_2708;-0.12134185049172524,0.6046797132940797,1.0030030882134664
Sclera:1_2709;-0.0444241829467851,0.6079982806624694,1.005156605369144
Sclera:1_2710;0.044424182938372615,0.6079982806598517,1.0051566053702405
Sclera:1_2711;0.1213418460897797,0.6046797139971009,1.0030030883118337
Sclera:1_2712;-0.12308689794656162,-0.40761100831254016,1.1030131203332703
Sclera:1_2713;-0.044838993365454015,-0.4125876504795025,1.105054186361878
Sclera:1_2714;0.044838993369601586,-0.41258765047952284,1.1050541863617684
Sclera:1_2715;0.12308688810024761,-0.4076110110785984,1.1030131204235625
Sclera:1_2716;1.03295791707512e-08,1.0329579140720656e-08,1.0453370902130343e-09
Sclera:1_2717;-0.2326054473810702,-0.32487488616748306,1.1080396197002382
Sclera:1_2718;-0.14609162231970518,-0.34006058348337914,1.1145672020949895
Sclera:1_2719;-0.04939605164988978,-0.3464033038684145,1.1199697674824753
Sclera:1_2720;0.049396053274282085,-0.34640330346620685,1.119969767542088
Sclera:1_2721;0.14609164944700495,-0.3400605435519412,1.1145672045376938
Sclera:1_2722;0.23260543979492965,-0.32487489186789364,1.1080396196794926
Sclera:1_2723;1.0297213245331547e-08,1.0329579170750935e-08,1.0453370902129993e-09
Sclera:1_2724;-0.32489572480996803,-0.23263253339655446,1.1080464504223564
Sclera:1_2725;-0.24750561436203825,-0.24777091300241785,1.1201480867095184
Sclera:1_2726;-0.15010836323412108,-0.2505113032531879,1.1368813605279275
Sclera:1_2727;-0.05003557018973604,-0.2505085528427484,1.1462087159248013
Sclera:1_2728;0.05003558627405968,-0.25050855925218224,1.1462087186732344
Sclera:1_2729;0.1501084544143966,-0.25051123887129956,1.1368813875151076
Sclera:1_2730;0.24750564286502433,-0.24777088069645742,1.120148085784863
Sclera:1_2731;0.3248957190979991,-0.23263254098168076,1.108046450441193
Sclera:1_2732;-0.40761101108254955,-0.12308688810501804,1.1030131204230638
Sclera:1_2733;-0.3406316693724167,-0.1464177672685909,1.1148247734778063
Sclera:1_2734;-0.25018080156570593,-0.150313261944776,1.1373651454866591
Sclera:1_2735;-0.15010522064910947,-0.15031003328002077,1.1559358758032876
Sclera:1_2736;-0.0500345526839036,-0.15030851860245362,1.1651092728183456
Sclera:1_2737;0.050034547776298094,-0.15030854870967328,1.1651092818305693
Sclera:1_2738;0.1501052120958389,-0.15031004065182854,1.1559358770267396
Sclera:1_2739;0.25018086168628906,-0.15031316847725115,1.137365114914928
Sclera:1_2740;0.3406317118281888,-0.14641773972952216,1.1148247714723087
Sclera:1_2741;0.4076110083164914,-0.12308689795133171,1.1030131203327718
Sclera:1_2742;-0.4125876504796286,-0.044838993369666895,1.1050541863617505
Sclera:1_2743;-0.3471476926796021,-0.04953592408406599,1.1205748591093274
Sclera:1_2744;-0.2501781293116027,-0.0501049972031481,1.1469293744005138
Sclera:1_2745;-0.1501037260537273,-0.050103974192908206,1.165346324965679
Sclera:1_2746;-0.05003407267311578,-0.05010348341702758,1.1744455814173025
Sclera:1_2747;0.05003405720746351,-0.05010349958244752,1.1744455811585397
Sclera:1_2748;0.15010370155368608,-0.050103974611401446,1.1653463172771714
Sclera:1_2749;0.25017812442625476,-0.050104988053673756,1.146929373637616
Sclera:1_2750;0.3471477001057893,-0.049535922260443906,1.1205748617561242
Sclera:1_2751;0.41258765047960816,-0.04483899336551913,1.1050541863618604
Sclera:1_2752;-0.4125876504796082,0.04483899336551934,1.1050541863618604
Sclera:1_2753;-0.34714769359847325,0.04953592135426255,1.1205748593855833
Sclera:1_2754;-0.25017812959695995,0.05010499758136527,1.1469293741863935
Sclera:1_2755;-0.15010370488270502,0.05010397671140454,1.1653463172821392
Sclera:1_2756;-0.050034057787684875,0.050103499560655816,1.1744455807999576
Sclera:1_2757;0.05003407412597325,0.050103482570980344,1.1744455812561725
Sclera:1_2758;0.1501037307537919,0.050103970442537366,1.1653463256679584
Sclera:1_2759;0.25017812878251694,0.05010500443289945,1.1469293794670634
Sclera:1_2760;0.3471476938039604,0.049535925816603515,1.1205748595293648
Sclera:1_2761;0.41258765047962864,0.04483899336966673,1.1050541863617507
Sclera:1_2762;-0.40761100831649155,0.12308689795133139,1.1030131203327718
Sclera:1_2763;-0.3406317118281889,0.14641773972952196,1.1148247714723087
Sclera:1_2764;-0.25018086168628906,0.15031316847725124,1.1373651149149278
Sclera:1_2765;-0.15010521209583885,0.1503100406518284,1.1559358770267396
Sclera:1_2766;-0.05003454777629802,0.1503085487096731,1.1651092818305693
Sclera:1_2767;0.05003455268390341,0.1503085186024535,1.1651092728183454
Sclera:1_2768;0.1501052206491094,0.1503100332800208,1.1559358758032874
Sclera:1_2769;0.25018080156570593,0.15031326194477584,1.137365145486659
Sclera:1_2770;0.3406316693724165,0.14641776726859082,1.1148247734778063
Sclera:1_2771;0.40761101108254955,0.12308688810501796,1.1030131204230638
Sclera:1_2772;-0.32489571909799925,0.23263254098168093,1.108046450441193
Sclera:1_2773;-0.24750564286502416,0.2477708806964573,1.120148085784863
Sclera:1_2774;-0.15010845441439666,0.2505112388712995,1.1368813875151078
Sclera:1_2775;-0.05003558627405973,0.2505085592521822,1.1462087186732342
Sclera:1_2776;0.05003557018973588,0.25050855284274826,1.1462087159248011
Sclera:1_2777;0.15010836323412113,0.25051130325318793,1.1368813605279275
Sclera:1_2778;0.24750561436203816,0.2477709130024175,1.1201480867095186
Sclera:1_2779;0.32489572480996787,0.23263253339655457,1.1080464504223566
Sclera:1_2780;1.032957914071963e-08,1.0297213215300909e-08,1.0453370902123698e-09
Sclera:1_2781;-0.2326054397949296,0.32487489186789353,1.1080396196794928
Sclera:1_2782;-0.1460916494470051,0.34006054355194126,1.1145672045376938
Sclera:1_2783;-0.049396053274282106,0.34640330346620685,1.1199697675420879
Sclera:1_2784;0.04939605164988959,0.3464033038684147,1.1199697674824751
Sclera:1_2785;0.14609162231970513,0.34006058348337914,1.1145672020949895
Sclera:1_2786;0.23260544738107045,0.3248748861674832,1.1080396197002382
Sclera:1_2787;1.0297213215300953e-08,1.0297213245331825e-08,1.0453370902130413e-09
Sclera:1_2788;-0.12308688810024783,0.4076110110785985,1.1030131204235625
Sclera:1_2789;-0.04483899336960166,0.41258765047952295,1.1050541863617684
Sclera:1_2790;0.04483899336545389,0.41258765047950247,1.105054186361878
Sclera:1_2791;0.12308689794656136,0.40761100831254027,1.1030131203332705
Choroidea:1_0;2.1337825840969786e-10,1.382088981446476e-10,4.2366292948358614e-11
Choroidea:1_1;-0.1306815679549204,-0.3135214144982515,-1.1043607779116742
Choroidea:1_2;-0.04699595769168767,-0.32165866304985014,-1.1071777156591276
Choroidea:1_3;0.04699595580657261,-0.3216586601702926,-1.1071777161124259
Choroidea:1_4;0.13068157828918714,-0.31352141009218754,-1.1043607801817972
Choroidea:1_5;1.5726999926840746e-10,1.3820889821890146e-10,4.2366308429471443e-11
Choroidea:1_6;7.599496614686817e-10,1.0674980272540184e-09,2.2423023270028094e-10
Choroidea:1_7;-0.23213714553189158,-0.23106002292766895,-1.1076723860897972
Choroidea:1_8;-0.14872834562554363,-0.24849510921282317,-1.1171065584323019
Choroidea:1_9;-0.050037028342600584,-0.25020184826598074,-1.125781153368756
Choroidea:1_10;0.050037047181997536,-0.250201831635679,-1.1257811493132868
Choroidea:1_11;0.14872837465311342,-0.24849504097242725,-1.117106545023751
Choroidea:1_12;0.23213716082180386,-0.23106000756497808,-1.1076723881534105
Choroidea:1_13;9.37267583093402e-10,1.0674980310843194e-09,2.2423028722189247e-10
Choroidea:1_14;-0.3156882494312289,-0.13216393137266647,-1.104882701658671
Choroidea:1_15;-0.24892549135002698,-0.14902867976092082,-1.1177824624106592
Choroidea:1_16;-0.1501092405470071,-0.15011913862080456,-1.1360759071757915
Choroidea:1_17;-0.05003585511415495,-0.1501173762219801,-1.1454177099232716
Choroidea:1_18;0.0500358411596902,-0.1501174030071828,-1.1454177027150376
Choroidea:1_19;0.15010922900138024,-0.1501191413810294,-1.1360759023420413
Choroidea:1_20;0.2489255450381624,-0.1490285635731728,-1.1177825183182477
Choroidea:1_21;0.3156882538845107,-0.13216392235494662,-1.1048826987361464
Choroidea:1_22;-0.325176173817431,-0.04730663076048276,-1.108079805526427
Choroidea:1_23;-0.25018480967022955,-0.050040290095059295,-1.1270931205675088
Choroidea:1_24;-0.15010748373360444,-0.05003910733278061,-1.1458476097376376
Choroidea:1_25;-0.05003530448327006,-0.05003853038690518,-1.1551097107795765
Choroidea:1_26;0.05003529133970423,-0.05003854493001554,-1.1551097113137119
Choroidea:1_27;0.15010748206320734,-0.0500391049451622,-1.145847611800509
Choroidea:1_28;0.25018483082206666,-0.05004027495659605,-1.1270931246540605
Choroidea:1_29;0.3251761738610529,-0.04730662661620212,-1.1080798025679996
Choroidea:1_30;-0.3251761738272079,0.04730662848866515,-1.1080798051327638
Choroidea:1_31;-0.2501848100160791,0.05004029069849305,-1.1270931207109531
Choroidea:1_32;-0.1501074813483997,0.05003911118780438,-1.145847612226604
Choroidea:1_33;-0.050035292872039665,0.050038545560608966,-1.155109711636261
Choroidea:1_34;0.050035300450370745,0.050038525255169164,-1.1551097107626096
Choroidea:1_35;0.15010748897371168,0.05003910076245478,-1.145847609481094
Choroidea:1_36;0.25018480046271196,0.05004029211085948,-1.1270931155958002
Choroidea:1_37;0.32517616834780344,0.04730663209757614,-1.1080798069776625
Choroidea:1_38;-0.3156882538845109,0.13216392235494587,-1.1048826987361464
Choroidea:1_39;-0.24892554503816244,0.14902856357317307,-1.1177825183182477
Choroidea:1_40;-0.1501092290013803,0.15011914138102955,-1.136075902342041
Choroidea:1_41;-0.05003584115969017,0.15011740300718301,-1.1454177027150376
Choroidea:1_42;0.05003585511415506,0.15011737622198018,-1.1454177099232716
Choroidea:1_43;0.1501092405470071,0.15011913862080464,-1.1360759071757913
Choroidea:1_44;0.24892549135002706,0.14902867976092074,-1.1177824624106592
Choroidea:1_45;0.3156882494312289,0.1321639313726664,-1.104882701658671
Choroidea:1_46;7.599496662773386e-10,8.158929111161989e-10,2.2423028722199007e-10
Choroidea:1_47;-0.23213716082180338,0.23106000756497813,-1.10767238815341
Choroidea:1_48;-0.14872837465311306,0.248495040972427,-1.1171065450237512
Choroidea:1_49;-0.05003704718199767,0.2502018316356791,-1.1257811493132865
Choroidea:1_50;0.05003702834260059,0.2502018482659808,-1.125781153368756
Choroidea:1_51;0.14872834562554413,0.2484951092128231,-1.1171065584323019
Choroidea:1_52;0.23213714553189124,0.23106002292766947,-1.1076723860897972
Choroidea:1_53;9.372675709197328e-10,8.158929077780772e-10,2.242302327001919e-10
Choroidea:1_54;2.1337825832711535e-10,1.7437851263844854e-10,4.236630842931233e-11
Choroidea:1_55;-0.13068157828918575,0.3135214100921867,-1.104360780181797
Choroidea:1_56;-0.046995955806572155,0.3216586601702922,-1.1071777161124259
Choroidea:1_57;0.04699595769168712,0.3216586630498503,-1.1071777156591274
Choroidea:1_58;0.13068156795492056,0.31352141449825144,-1.1043607779116742
Choroidea:1_59;1.572699972430255e-10,1.7437851389496647e-10,4.236629294835561e-11
Choroidea:1_60;-0.2192530181584746,-0.5082612978264739,-1.0046768104044248
Choroidea:1_61;-0.14337512928393295,-0.518635663081032,-1.0107427487134137
Choroidea:1_62;-0.0486092119356386,-0.526365892091075,-1.015378373386663
Choroidea:1_63;0.04860921178609895,-0.5263658920886966,-1.0153783733696748
Choroidea:1_64;0.14337514918748195,-0.5186356458680356,-1.0107427707019399
Choroidea:1_65;0.21925303757227352,-0.5082612912424325,-1.0046768156236368
Choroidea:1_66;7.097784399433382e-10,6.791365690450259e-10,3.0536081569389796e-10
Choroidea:1_67;-0.33272769011709313,-0.4250968220339404,-1.0119882151769726
Choroidea:1_68;-0.2474199045473313,-0.4466600043707977,-1.0262318285600267
Choroidea:1_69;-0.15012821438374366,-0.45041696125407243,-1.04397899737669
Choroidea:1_70;-0.05004197056208914,-0.4504094178857297,-1.0541461572058353
Choroidea:1_71;0.050041970544962226,-0.45040941791317457,-1.0541461572004502
Choroidea:1_72;0.1501282979382446,-0.45041660304284337,-1.0439790088768692
Choroidea:1_73;0.24741986181687844,-0.44666015412848603,-1.0262317539301078
Choroidea:1_74;0.33272768907263983,-0.4250968240102658,-1.0119882166915883
Choroidea:1_75;6.988126796922908e-10,6.791366125121281e-10,3.053608184028196e-10
Choroidea:1_76;-0.42731179376213485,-0.33282538616447255,-1.0125588268298211
Choroidea:1_77;-0.3499432786276407,-0.3499663379334094,-1.035939424461701
Choroidea:1_78;-0.25021397598829737,-0.3503206967815135,-1.0660601747921974
Choroidea:1_79;-0.1530495762631102,-0.3558469915811533,-1.083100828704397
Choroidea:1_80;-0.051953597091877655,-0.368314875282523,-1.0884137497868895
Choroidea:1_81;0.0519535896916787,-0.36831487905039095,-1.0884137489759336
Choroidea:1_82;0.15304957841819328,-0.35584690912675426,-1.0831008078456856
Choroidea:1_83;0.25021398196880895,-0.3503209151030658,-1.066060260741445
Choroidea:1_84;0.34994340534112867,-0.34996617767848515,-1.0359394158526474
Choroidea:1_85;0.4273118043238958,-0.3328253814646315,-1.0125588170630222
Choroidea:1_86;-0.5112567312326187,-0.2235668252221887,-1.0061333487668571
Choroidea:1_87;-0.4481585790216133,-0.24836508987193875,-1.0284835935181085
Choroidea:1_88;-0.3503169327003459,-0.25025161295713666,-1.067431916726866
Choroidea:1_89;-0.262440084200495,-0.2631989396867036,-1.089777297790143
Choroidea:1_90;-0.18208982100309606,-0.28969263306661314,-1.0970331741709616
Choroidea:1_91;0.18208984348534027,-0.2896926231381419,-1.0970331737896908
Choroidea:1_92;0.2624400686728011,-0.2631989578385263,-1.0897772979183178
Choroidea:1_93;0.3503167045314781,-0.25025164978051895,-1.0674318168166466
Choroidea:1_94;0.44815843266950983,-0.24836512886666814,-1.028483691085632
Choroidea:1_95;0.5112567350396491,-0.22356681706475823,-1.0061333450641938
Choroidea:1_96;-0.523927856248667,-0.14469388708836514,-1.0133187956201093
Choroidea:1_97;-0.4503815085437477,-0.1501380338118979,-1.0482219504256851
Choroidea:1_98;-0.3575061449970423,-0.15388399768698868,-1.0846564809991315
Choroidea:1_99;-0.2901967010852529,-0.18480235047538446,-1.0972961834576083
Choroidea:1_100;0.2901966780569131,-0.18480244378913693,-1.097296177823089
Choroidea:1_101;0.3575062408975783,-0.15388399596376798,-1.084656486782355
Choroidea:1_102;0.45038189592577066,-0.1501379469784706,-1.0482219433205817
Choroidea:1_103;0.5239278894783933,-0.1446938588690483,-1.0133187597888387
Choroidea:1_104;-0.5325332632209931,-0.04880825743588831,-1.0183511337277251
Choroidea:1_105;-0.45037446107106266,-0.05004515838581254,-1.05881344210296
Choroidea:1_106;-0.37175645540713026,-0.05238435458822844,-1.0900303814825587
Choroidea:1_107;0.371756458707828,-0.05238434821675557,-1.0900303808943599
Choroidea:1_108;0.4503744610435495,-0.05004515840210145,-1.058813442108026
Choroidea:1_109;0.5325332632746863,-0.04880825733133196,-1.0183511337015143
Choroidea:1_110;-0.5325332632746864,0.04880825733133218,-1.0183511337015143
Choroidea:1_111;-0.45037446104354933,0.05004515840210134,-1.0588134421080257
Choroidea:1_112;-0.3717564587078279,0.05238434821675574,-1.0900303808943599
Choroidea:1_113;0.37175645540713037,0.05238435458822838,-1.0900303814825587
Choroidea:1_114;0.45037446107106266,0.05004515838581235,-1.0588134421029602
Choroidea:1_115;0.5325332632209931,0.04880825743588832,-1.0183511337277253
Choroidea:1_116;-0.5239278894783934,0.14469385886904826,-1.013318759788839
Choroidea:1_117;-0.45038189592577066,0.15013794697847044,-1.048221943320582
Choroidea:1_118;-0.35750624089757826,0.15388399596376778,-1.0846564867823552
Choroidea:1_119;-0.2901966780569125,0.1848024437891378,-1.0972961778230887
Choroidea:1_120;0.29019670108525286,0.18480235047538424,-1.0972961834576083
Choroidea:1_121;0.35750614499704214,0.15388399768698888,-1.0846564809991313
Choroidea:1_122;0.45038150854374726,0.15013803381189855,-1.0482219504256853
Choroidea:1_123;0.5239278562486671,0.1446938870883654,-1.0133187956201095
Choroidea:1_124;-0.511256735039649,0.2235668170647575,-1.0061333450641936
Choroidea:1_125;-0.4481584326695102,0.24836512886666842,-1.0284836910856319
Choroidea:1_126;-0.350316704531478,0.25025164978051917,-1.0674318168166466
Choroidea:1_127;-0.26244006867280123,0.26319895783852626,-1.0897772979183176
Choroidea:1_128;-0.18208984348534007,0.289692623138142,-1.0970331737896908
Choroidea:1_129;0.18208982100309645,0.289692633066613,-1.0970331741709618
Choroidea:1_130;0.26244008420049486,0.2631989396867035,-1.0897772977901432
Choroidea:1_131;0.3503169327003463,0.25025161295713705,-1.0674319167268664
Choroidea:1_132;0.44815857902161327,0.24836508987193912,-1.0284835935181083
Choroidea:1_133;0.5112567312326188,0.22356682522219076,-1.0061333487668573
Choroidea:1_134;-0.4273118043238959,0.33282538146463175,-1.0125588170630222
Choroidea:1_135;-0.3499434053411282,0.34996617767848504,-1.0359394158526474
Choroidea:1_136;-0.25021398196880834,0.3503209151030651,-1.0660602607414447
Choroidea:1_137;-0.15304957841819344,0.35584690912675415,-1.0831008078456854
Choroidea:1_138;-0.05195358969167887,0.368314879050391,-1.0884137489759333
Choroidea:1_139;0.0519535970918777,0.36831487528252294,-1.0884137497868898
Choroidea:1_140;0.1530495762631104,0.3558469915811532,-1.083100828704397
Choroidea:1_141;0.25021397598829764,0.35032069678151373,-1.0660601747921974
Choroidea:1_142;0.34994327862764,0.34996633793340903,-1.0359394244617008
Choroidea:1_143;0.42731179376213535,0.3328253861644714,-1.012558826829821
Choroidea:1_144;7.097784603564672e-10,6.884896051790367e-10,3.0536081840279204e-10
Choroidea:1_145;-0.3327276890726393,0.42509682401026627,-1.0119882166915883
Choroidea:1_146;-0.24741986181687847,0.4466601541284864,-1.0262317539301082
Choroidea:1_147;-0.1501282979382445,0.45041660304284303,-1.0439790088768692
Choroidea:1_148;-0.050041970544962164,0.4504094179131747,-1.0541461572004502
Choroidea:1_149;0.05004197056208918,0.45040941788572975,-1.0541461572058355
Choroidea:1_150;0.15012821438374377,0.4504169612540725,-1.04397899737669
Choroidea:1_151;0.24741990454733176,0.44666000437079717,-1.0262318285600265
Choroidea:1_152;0.3327276901170929,0.42509682203394056,-1.0119882151769726
Choroidea:1_153;6.988126262017067e-10,6.88489576440345e-10,3.053608156939596e-10
Choroidea:1_154;-0.2192530375722734,0.5082612912424327,-1.004676815623637
Choroidea:1_155;-0.1433751491874815,0.5186356458680358,-1.0107427707019399
Choroidea:1_156;-0.04860921178609917,0.5263658920886961,-1.0153783733696748
Choroidea:1_157;0.04860921193563948,0.5263658920910749,-1.0153783733866633
Choroidea:1_158;0.14337512928393153,0.518635663081033,-1.010742748713414
Choroidea:1_159;0.219253018158475,0.5082612978264734,-1.004676810404425
Choroidea:1_160;1.0411330943367423e-09,3.6268143161849876e-11,3.1367386749074026e-11
Choroidea:1_161;4.73339591749835e-10,3.626814697519611e-11,3.1367387669417696e-11
Choroidea:1_162;-0.31933257970999945,-0.6099102319617076,-0.9074363867187275
Choroidea:1_163;-0.24340269587569888,-0.6248250814145971,-0.9188998607086184
Choroidea:1_164;-0.14771219364622581,-0.6383924589892453,-0.9295665918361405
Choroidea:1_165;-0.04938223631963315,-0.6452937869761592,-0.9350975072702333
Choroidea:1_166;0.04938223480264308,-0.6452937878220184,-0.9350975076133052
Choroidea:1_167;0.14771223751214926,-0.6383923888465447,-0.929566686648527
Choroidea:1_168;0.2434026762499141,-0.6248251312883983,-0.9188997887963734
Choroidea:1_169;0.31933258316809854,-0.6099102308843385,-0.9074363867551358
Choroidea:1_170;9.340524615031277e-12,8.93321156155696e-12,5.52900000105216e-12
Choroidea:1_171;-0.43096944621141703,-0.5246295729805216,-0.9159037037877702
Choroidea:1_172;-0.3476485968527793,-0.5473296412874533,-0.9370709312925606
Choroidea:1_173;-0.25180318623680176,-0.5527109394938897,-0.9653576849649417
Choroidea:1_174;-0.1534440631610031,-0.5661406974515256,-0.9784910901635645
Choroidea:1_175;-0.05150667344853932,-0.5751241808994086,-0.983973814905714
Choroidea:1_176;0.0515066734295402,-0.5751241808763827,-0.9839738149028692
Choroidea:1_177;0.1534440672041817,-0.5661406067776277,-0.9784910783122712
Choroidea:1_178;0.2518031230930823,-0.552711118198104,-0.9653577886139622
Choroidea:1_179;0.34764859235928314,-0.5473296497791567,-0.9370708808456233
Choroidea:1_180;0.4309694459410747,-0.5246295727575507,-0.9159037041434703
Choroidea:1_181;9.20041292276402e-12,8.933210969106113e-12,5.529000026602965e-12
Choroidea:1_182;-0.526917883089786,-0.4311412807435971,-0.9167061661668079
Choroidea:1_183;-0.4500202958990091,-0.4500531605719109,-0.9480393969930992
Choroidea:1_184;-0.3595416729267634,-0.4637301114294821,-0.9808693539228552
Choroidea:1_185;-0.27870737829560727,-0.4887783638825611,-0.9939195451985015
Choroidea:1_186;0.27870735325240925,-0.48877837578897976,-0.9939195458302971
Choroidea:1_187;0.35954166512835734,-0.4637301310313606,-0.9808693552015589
Choroidea:1_188;0.4500202957528408,-0.45005316027089165,-0.9480393968305867
Choroidea:1_189;0.5269178833331521,-0.4311412804208999,-0.9167061661290005
Choroidea:1_190;-0.6134580296552404,-0.3237582933878028,-0.909702528622121
Choroidea:1_191;-0.5486550423590696,-0.34867224955064074,-0.9403991121200987
Choroidea:1_192;-0.46441483378657056,-0.3609683631017417,-0.9820401351323629
Choroidea:1_193;-0.3933132312948166,-0.39361736753690246,-0.9972190262060633
Choroidea:1_194;0.3933132313008183,-0.3936173675422396,-0.9972190262036309
Choroidea:1_195;0.46441481976600263,-0.36096836858257353,-0.9820401342317275
Choroidea:1_196;0.5486550686924154,-0.34867223944779896,-0.9403991582424293
Choroidea:1_197;0.613458031178603,-0.3237582889088447,-0.9097025261766927
Choroidea:1_198;-0.6309417968130289,-0.24446924105472675,-0.9226920646469516
